13   -1.343750000000000e+00   -1.320312500000000e+00
6   -1.507812500000000e+00   -1.484375000000000e+00
16   -1.273437500000000e+00   -1.250000000000000e+00
1    2.500000000000000e+00    2.523437500000000e+00
14   -1.320312500000000e+00   -1.296875000000000e+00
3   -1.578125000000000e+00   -1.554687500000000e+00
4   -1.554687500000000e+00   -1.531250000000000e+00
13    2.781250000000000e+00    2.804687500000000e+00
16    9.765625000000000e-01    1.000000000000000e+00
7    2.640625000000000e+00    2.664062500000000e+00
12    2.757812500000000e+00    2.781250000000000e+00
8    2.664062500000000e+00    2.687500000000000e+00
2    2.523437500000000e+00    2.546875000000000e+00
11   -1.390625000000000e+00   -1.367187500000000e+00
9   -1.437500000000000e+00   -1.414062500000000e+00
2   -1.601562500000000e+00   -1.578125000000000e+00
7   -1.484375000000000e+00   -1.460937500000000e+00
12   -1.367187500000000e+00   -1.343750000000000e+00
8   -1.460937500000000e+00   -1.437500000000000e+00
1    1.375000000000000e+00    1.398437500000000e+00
9    2.687500000000000e+00    2.710937500000000e+00
11    2.734375000000000e+00    2.757812500000000e+00
2    1.398437500000000e+00    1.421875000000000e+00
8    1.539062500000000e+00    1.562500000000000e+00
3    2.546875000000000e+00    2.570312500000000e+00
15    2.828125000000000e+00    2.851562500000000e+00
1    2.500000000000000e-01    2.734375000000000e-01
5    1.468750000000000e+00    1.492187500000000e+00
16    2.851562500000000e+00    2.875000000000000e+00
4    1.445312500000000e+00    1.468750000000000e+00
4    2.543945312500000e-01    2.558593750000000e-01
6    2.573242187500000e-01    2.587890625000000e-01
4    2.570312500000000e+00    2.593750000000000e+00
6    2.617187500000000e+00    2.640625000000000e+00
10    2.710937500000000e+00    2.734375000000000e+00
5    3.437500000000000e-01    3.671875000000000e-01
13    1.656250000000000e+00    1.679687500000000e+00
12    1.632812500000000e+00    1.656250000000000e+00
6    1.492187500000000e+00    1.515625000000000e+00
2    2.734375000000000e-01    2.968750000000000e-01
9    1.562500000000000e+00    1.585937500000000e+00
10    1.585937500000000e+00    1.609375000000000e+00
15    1.703125000000000e+00    1.726562500000000e+00
3    1.421875000000000e+00    1.445312500000000e+00
13    2.910156250000000e-01    2.924804687500000e-01
4    3.203125000000000e-01    3.437500000000000e-01
6    3.671875000000000e-01    3.906250000000000e-01
9    4.375000000000000e-01    4.609375000000000e-01
11    1.609375000000000e+00    1.632812500000000e+00
15    5.781250000000000e-01    6.015625000000000e-01
16    6.015625000000000e-01    6.250000000000000e-01
14    2.804687500000000e+00    2.828125000000000e+00
14    5.546875000000000e-01    5.781250000000000e-01
14    1.679687500000000e+00    1.703125000000000e+00
8    4.140625000000000e-01    4.375000000000000e-01
14    2.054687500000000e+00    2.078125000000000e+00
16    1.726562500000000e+00    1.750000000000000e+00
11    4.843750000000000e-01    5.078125000000000e-01
1    2.875000000000000e+00    2.898437500000000e+00
10    4.609375000000000e-01    4.843750000000000e-01
12    5.078125000000000e-01    5.312500000000000e-01
13    5.312500000000000e-01    5.546875000000000e-01
7    3.906250000000000e-01    4.140625000000000e-01
16    2.101562500000000e+00    2.125000000000000e+00
8    3.039062500000000e+00    3.062500000000000e+00
1    1.750000000000000e+00    1.773437500000000e+00
3    1.796875000000000e+00    1.820312500000000e+00
2    1.773437500000000e+00    1.796875000000000e+00
10    1.960937500000000e+00    1.984375000000000e+00
15    2.078125000000000e+00    2.101562500000000e+00
11    1.984375000000000e+00    2.007812500000000e+00
6    1.867187500000000e+00    1.890625000000000e+00
4    1.820312500000000e+00    1.843750000000000e+00
9    1.937500000000000e+00    1.960937500000000e+00
7    1.890625000000000e+00    1.914062500000000e+00
3    2.968750000000000e-01    3.203125000000000e-01
5    1.843750000000000e+00    1.867187500000000e+00
4    2.945312500000000e+00    2.968750000000000e+00
2    2.898437500000000e+00    2.921875000000000e+00
2    2.983398437500000e-01    2.998046875000000e-01
5    2.968750000000000e+00    2.992187500000000e+00
12    3.129882812500000e-01    3.144531250000000e-01
10    3.100585937500000e-01    3.115234375000000e-01
3    2.921875000000000e+00    2.945312500000000e+00
10    3.085937500000000e+00    3.109375000000000e+00
7    3.015625000000000e+00    3.039062500000000e+00
15    3.203125000000000e+00    3.226562500000000e+00
6    2.992187500000000e+00    3.015625000000000e+00
9    3.062500000000000e+00    3.085937500000000e+00
11    3.109375000000000e+00    3.132812500000000e+00
16    3.226562500000000e+00    3.250000000000000e+00
12    3.132812500000000e+00    3.156250000000000e+00
8    1.914062500000000e+00    1.937500000000000e+00
13    3.156250000000000e+00    3.179687500000000e+00
4    2.195312500000000e+00    2.218750000000000e+00
14    3.179687500000000e+00    3.203125000000000e+00
2    2.148437500000000e+00    2.171875000000000e+00
12    2.007812500000000e+00    2.031250000000000e+00
13    2.031250000000000e+00    2.054687500000000e+00
1    2.125000000000000e+00    2.148437500000000e+00
6    2.242187500000000e+00    2.265625000000000e+00
3    2.171875000000000e+00    2.195312500000000e+00
5    2.218750000000000e+00    2.242187500000000e+00
16   -5.234375000000000e-01   -5.000000000000000e-01
1   -1.250000000000000e+00   -1.226562500000000e+00
7    2.265625000000000e+00    2.289062500000000e+00
9    2.312500000000000e+00    2.335937500000000e+00
9   -6.875000000000000e-01   -6.640625000000000e-01
13    2.406250000000000e+00    2.429687500000000e+00
11    2.359375000000000e+00    2.382812500000000e+00
14    2.429687500000000e+00    2.453125000000000e+00
12    2.382812500000000e+00    2.406250000000000e+00
8    2.289062500000000e+00    2.312500000000000e+00
16    2.476562500000000e+00    2.500000000000000e+00
2   -8.515625000000000e-01   -8.281250000000000e-01
12   -6.171875000000000e-01   -5.937500000000000e-01
10    2.335937500000000e+00    2.359375000000000e+00
15    3.953125000000000e+00    3.976562500000000e+00
14   -5.703125000000000e-01   -5.468750000000000e-01
4   -8.046875000000000e-01   -7.812500000000000e-01
8    3.789062500000000e+00    3.812500000000000e+00
1   -1.250000000000000e-01   -1.015625000000000e-01
7    3.765625000000000e+00    3.789062500000000e+00
14    1.796875000000000e-01    2.031250000000000e-01
15    2.453125000000000e+00    2.476562500000000e+00
16    2.265625000000000e-01    2.500000000000000e-01
4   -1.206054687500000e-01   -1.191406250000000e-01
5   -1.191406250000000e-01   -1.176757812500000e-01
7   -1.162109375000000e-01   -1.147460937500000e-01
1   -5.000000000000000e-01   -4.765625000000000e-01
9    3.812500000000000e+00    3.835937500000000e+00
2    2.280273437500000e-01    2.294921875000000e-01
12    2.426757812500000e-01    2.441406250000000e-01
15   -5.468750000000000e-01   -5.234375000000000e-01
4    1.070312500000000e+00    1.093750000000000e+00
12    3.507812500000000e+00    3.531250000000000e+00
3   -7.812500000000000e-02   -5.468750000000000e-02
14    3.554687500000000e+00    3.578125000000000e+00
4   -5.468750000000000e-02   -3.125000000000000e-02
7   -3.593750000000000e-01   -3.359375000000000e-01
13    1.562500000000000e-01    1.796875000000000e-01
3   -7.519531250000000e-02   -7.373046875000000e-02
12    1.328125000000000e-01    1.562500000000000e-01
12   -2.421875000000000e-01   -2.187500000000000e-01
3   -4.531250000000000e-01   -4.296875000000000e-01
10   -2.890625000000000e-01   -2.656250000000000e-01
15    2.031250000000000e-01    2.265625000000000e-01
11    1.093750000000000e-01    1.328125000000000e-01
8    3.906250000000000e-02    6.250000000000000e-02
1    1.328125000000000e-01    1.342773437500000e-01
10    3.835937500000000e+00    3.859375000000000e+00
2    1.577148437500000e-01    1.591796875000000e-01
13    3.906250000000000e+00    3.929687500000000e+00
1    3.625000000000000e+00    3.648437500000000e+00
5   -3.125000000000000e-02   -7.812500000000000e-03
6    3.742187500000000e+00    3.765625000000000e+00
9   -3.125000000000000e-01   -2.890625000000000e-01
7    1.562500000000000e-02    3.906250000000000e-02
6   -7.812500000000000e-03    1.562500000000000e-02
3   -2.392578125000000e-01   -2.377929687500000e-01
10    8.593750000000000e-02    1.093750000000000e-01
1   -2.890625000000000e-01   -2.875976562500000e-01
4    3.695312500000000e+00    3.718750000000000e+00
10   -2.758789062500000e-01   -2.744140625000000e-01
6   -2.817382812500000e-01   -2.802734375000000e-01
2   -1.226562500000000e+00   -1.203125000000000e+00
13   -2.187500000000000e-01   -1.953125000000000e-01
16   -1.484375000000000e-01   -1.250000000000000e-01
3    3.671875000000000e+00    3.695312500000000e+00
2   -4.765625000000000e-01   -4.531250000000000e-01
8   -1.085937500000000e+00   -1.062500000000000e+00
3   -1.203125000000000e+00   -1.179687500000000e+00
5   -1.156250000000000e+00   -1.132812500000000e+00
13   -9.687500000000000e-01   -9.453125000000000e-01
6    1.117187500000000e+00    1.140625000000000e+00
16    3.976562500000000e+00    4.000000000000000e+00
6   -1.132812500000000e+00   -1.109375000000000e+00
4   -1.179687500000000e+00   -1.156250000000000e+00
12   -9.921875000000000e-01   -9.687500000000000e-01
10   -1.039062500000000e+00   -1.015625000000000e+00
8    1.164062500000000e+00    1.187500000000000e+00
15   -9.218750000000000e-01   -8.984375000000000e-01
16   -8.984375000000000e-01   -8.750000000000000e-01
7   -1.109375000000000e+00   -1.085937500000000e+00
13    1.281250000000000e+00    1.304687500000000e+00
9   -1.062500000000000e+00   -1.039062500000000e+00
1    1.000000000000000e+00    1.023437500000000e+00
9    1.187500000000000e+00    1.210937500000000e+00
9    6.250000000000000e-02    8.593750000000000e-02
7    1.140625000000000e+00    1.164062500000000e+00
10    1.210937500000000e+00    1.234375000000000e+00
12    3.882812500000000e+00    3.906250000000000e+00
1    6.250000000000000e-02    6.396484375000000e-02
14    1.304687500000000e+00    1.328125000000000e+00
11    1.234375000000000e+00    1.257812500000000e+00
14   -9.453125000000000e-01   -9.218750000000000e-01
11   -1.015625000000000e+00   -9.921875000000000e-01
1    3.250000000000000e+00    3.273437500000000e+00
15    1.328125000000000e+00    1.351562500000000e+00
9    7.421875000000000e-02    7.568359375000000e-02
16    3.601562500000000e+00    3.625000000000000e+00
3    6.542968750000000e-02    6.689453125000000e-02
2    3.273437500000000e+00    3.296875000000000e+00
9    3.437500000000000e+00    3.460937500000000e+00
5    3.343750000000000e+00    3.367187500000000e+00
14    3.929687500000000e+00    3.953125000000000e+00
7    3.390625000000000e+00    3.414062500000000e+00
6    3.367187500000000e+00    3.390625000000000e+00
1   -8.750000000000000e-01   -8.515625000000000e-01
4   -4.296875000000000e-01   -4.062500000000000e-01
5   -4.062500000000000e-01   -3.828125000000000e-01
8   -7.109375000000000e-01   -6.875000000000000e-01
6   -7.578125000000000e-01   -7.343750000000000e-01
16    1.351562500000000e+00    1.375000000000000e+00
11   -2.656250000000000e-01   -2.421875000000000e-01
11   -6.406250000000000e-01   -6.171875000000000e-01
11    3.859375000000000e+00    3.882812500000000e+00
5   -7.812500000000000e-01   -7.578125000000000e-01
13   -5.937500000000000e-01   -5.703125000000000e-01
3   -2.626953125000000e-01   -2.612304687500000e-01
3    3.296875000000000e+00    3.320312500000000e+00
10    3.460937500000000e+00    3.484375000000000e+00
7   -7.343750000000000e-01   -7.109375000000000e-01
16    8.447265625000000e-02    8.593750000000000e-02
8   -3.359375000000000e-01   -3.125000000000000e-01
13    5.664062500000000e-02    5.810546875000000e-02
3   -8.281250000000000e-01   -8.046875000000000e-01
16    3.759765625000000e-02    3.906250000000000e-02
10   -6.640625000000000e-01   -6.406250000000000e-01
10    5.224609375000000e-02    5.371093750000000e-02
14   -1.953125000000000e-01   -1.718750000000000e-01
5   -2.128906250000000e-01   -2.114257812500000e-01
8    3.414062500000000e+00    3.437500000000000e+00
15    3.578125000000000e+00    3.601562500000000e+00
2   -1.938476562500000e-01   -1.923828125000000e-01
6   -3.828125000000000e-01   -3.593750000000000e-01
11    3.484375000000000e+00    3.507812500000000e+00
4    3.320312500000000e+00    3.343750000000000e+00
15   -1.718750000000000e-01   -1.484375000000000e-01
13    3.531250000000000e+00    3.554687500000000e+00
2   -1.015625000000000e-01   -7.812500000000000e-02
8    2.602539062500000e-01    2.617187500000000e-01
14    2.690429687500000e-01    2.705078125000000e-01
4   -1.674804687500000e-01   -1.660156250000000e-01
9    2.617187500000000e-01    2.631835937500000e-01
6   -9.423828125000000e-02   -9.277343750000000e-02
3   -9.863281250000000e-02   -9.716796875000000e-02
12    2.661132812500000e-01    2.675781250000000e-01
13    2.675781250000000e-01    2.690429687500000e-01
5    2.558593750000000e-01    2.573242187500000e-01
2    2.514648437500000e-01    2.529296875000000e-01
3    2.529296875000000e-01    2.543945312500000e-01
11    2.646484375000000e-01    2.661132812500000e-01
7    2.587890625000000e-01    2.602539062500000e-01
10    2.631835937500000e-01    2.646484375000000e-01
1    2.500000000000000e-01    2.514648437500000e-01
15    2.705078125000000e-01    2.719726562500000e-01
16    2.719726562500000e-01    2.734375000000000e-01
2    2.749023437500000e-01    2.763671875000000e-01
4    2.778320312500000e-01    2.792968750000000e-01
3    2.763671875000000e-01    2.778320312500000e-01
5    2.792968750000000e-01    2.807617187500000e-01
14    2.924804687500000e-01    2.939453125000000e-01
6    2.807617187500000e-01    2.822265625000000e-01
15    2.939453125000000e-01    2.954101562500000e-01
11    2.880859375000000e-01    2.895507812500000e-01
8    2.836914062500000e-01    2.851562500000000e-01
16    2.954101562500000e-01    2.968750000000000e-01
10    2.866210937500000e-01    2.880859375000000e-01
7    2.822265625000000e-01    2.836914062500000e-01
12    2.895507812500000e-01    2.910156250000000e-01
1    2.734375000000000e-01    2.749023437500000e-01
9    2.851562500000000e-01    2.866210937500000e-01
5    3.027343750000000e-01    3.041992187500000e-01
13    3.144531250000000e-01    3.159179687500000e-01
4    3.012695312500000e-01    3.027343750000000e-01
7    3.056640625000000e-01    3.071289062500000e-01
3    2.998046875000000e-01    3.012695312500000e-01
6    3.041992187500000e-01    3.056640625000000e-01
9    3.085937500000000e-01    3.100585937500000e-01
11    3.115234375000000e-01    3.129882812500000e-01
16    3.188476562500000e-01    3.203125000000000e-01
1    2.968750000000000e-01    2.983398437500000e-01
8    3.071289062500000e-01    3.085937500000000e-01
14    3.159179687500000e-01    3.173828125000000e-01
15    3.173828125000000e-01    3.188476562500000e-01
3   -1.220703125000000e-01   -1.206054687500000e-01
2   -1.235351562500000e-01   -1.220703125000000e-01
9   -1.132812500000000e-01   -1.118164062500000e-01
10   -1.118164062500000e-01   -1.103515625000000e-01
13   -1.074218750000000e-01   -1.059570312500000e-01
8   -1.147460937500000e-01   -1.132812500000000e-01
1   -1.250000000000000e-01   -1.235351562500000e-01
16   -1.030273437500000e-01   -1.015625000000000e-01
12   -1.088867187500000e-01   -1.074218750000000e-01
6   -1.176757812500000e-01   -1.162109375000000e-01
15   -1.044921875000000e-01   -1.030273437500000e-01
14   -1.059570312500000e-01   -1.044921875000000e-01
11   -1.103515625000000e-01   -1.088867187500000e-01
2    1.811523437500000e-01    1.826171875000000e-01
12    1.958007812500000e-01    1.972656250000000e-01
9    1.914062500000000e-01    1.928710937500000e-01
1    1.796875000000000e-01    1.811523437500000e-01
14    1.987304687500000e-01    2.001953125000000e-01
10    1.928710937500000e-01    1.943359375000000e-01
3    1.826171875000000e-01    1.840820312500000e-01
7    1.884765625000000e-01    1.899414062500000e-01
11    1.943359375000000e-01    1.958007812500000e-01
6    1.870117187500000e-01    1.884765625000000e-01
13    1.972656250000000e-01    1.987304687500000e-01
5    1.855468750000000e-01    1.870117187500000e-01
15    2.001953125000000e-01    2.016601562500000e-01
4    1.840820312500000e-01    1.855468750000000e-01
8    1.899414062500000e-01    1.914062500000000e-01
16    2.016601562500000e-01    2.031250000000000e-01
6    2.338867187500000e-01    2.353515625000000e-01
7    2.353515625000000e-01    2.368164062500000e-01
10    2.397460937500000e-01    2.412109375000000e-01
13    2.441406250000000e-01    2.456054687500000e-01
9    2.382812500000000e-01    2.397460937500000e-01
3    2.294921875000000e-01    2.309570312500000e-01
5    2.324218750000000e-01    2.338867187500000e-01
15    2.470703125000000e-01    2.485351562500000e-01
14    2.456054687500000e-01    2.470703125000000e-01
1    2.265625000000000e-01    2.280273437500000e-01
8    2.368164062500000e-01    2.382812500000000e-01
11    2.412109375000000e-01    2.426757812500000e-01
16    2.485351562500000e-01    2.500000000000000e-01
4    2.309570312500000e-01    2.324218750000000e-01
15   -5.761718750000000e-02   -5.615234375000000e-02
7   -6.933593750000000e-02   -6.787109375000000e-02
8   -6.787109375000000e-02   -6.640625000000000e-02
4   -7.373046875000000e-02   -7.226562500000000e-02
12   -6.201171875000000e-02   -6.054687500000000e-02
6   -7.080078125000000e-02   -6.933593750000000e-02
5   -7.226562500000000e-02   -7.080078125000000e-02
11   -6.347656250000000e-02   -6.201171875000000e-02
1   -7.812500000000000e-02   -7.666015625000000e-02
16   -5.615234375000000e-02   -5.468750000000000e-02
2   -7.666015625000000e-02   -7.519531250000000e-02
10   -6.494140625000000e-02   -6.347656250000000e-02
9   -6.640625000000000e-02   -6.494140625000000e-02
14   -5.908203125000000e-02   -5.761718750000000e-02
13   -6.054687500000000e-02   -5.908203125000000e-02
2   -5.322265625000000e-02   -5.175781250000000e-02
1   -5.468750000000000e-02   -5.322265625000000e-02
11   -4.003906250000000e-02   -3.857421875000000e-02
7   -4.589843750000000e-02   -4.443359375000000e-02
4   -5.029296875000000e-02   -4.882812500000000e-02
16   -3.271484375000000e-02   -3.125000000000000e-02
13   -3.710937500000000e-02   -3.564453125000000e-02
3   -5.175781250000000e-02   -5.029296875000000e-02
15   -3.417968750000000e-02   -3.271484375000000e-02
12   -3.857421875000000e-02   -3.710937500000000e-02
14   -3.564453125000000e-02   -3.417968750000000e-02
6   -4.736328125000000e-02   -4.589843750000000e-02
8   -4.443359375000000e-02   -4.296875000000000e-02
9   -4.296875000000000e-02   -4.150390625000000e-02
5   -4.882812500000000e-02   -4.736328125000000e-02
10   -4.150390625000000e-02   -4.003906250000000e-02
1    1.562500000000000e-01    1.577148437500000e-01
15    1.767578125000000e-01    1.782226562500000e-01
2    1.342773437500000e-01    1.357421875000000e-01
5    1.386718750000000e-01    1.401367187500000e-01
4    1.372070312500000e-01    1.386718750000000e-01
11    1.708984375000000e-01    1.723632812500000e-01
12    1.489257812500000e-01    1.503906250000000e-01
3    1.591796875000000e-01    1.606445312500000e-01
5    1.621093750000000e-01    1.635742187500000e-01
6    1.635742187500000e-01    1.650390625000000e-01
4    1.606445312500000e-01    1.621093750000000e-01
9    1.445312500000000e-01    1.459960937500000e-01
7    1.416015625000000e-01    1.430664062500000e-01
3    1.357421875000000e-01    1.372070312500000e-01
11    1.474609375000000e-01    1.489257812500000e-01
14    1.752929687500000e-01    1.767578125000000e-01
10    1.694335937500000e-01    1.708984375000000e-01
7    1.650390625000000e-01    1.665039062500000e-01
8    1.665039062500000e-01    1.679687500000000e-01
8    1.430664062500000e-01    1.445312500000000e-01
16    1.547851562500000e-01    1.562500000000000e-01
9    1.679687500000000e-01    1.694335937500000e-01
15    1.533203125000000e-01    1.547851562500000e-01
13    1.738281250000000e-01    1.752929687500000e-01
13    1.503906250000000e-01    1.518554687500000e-01
10    1.459960937500000e-01    1.474609375000000e-01
12    1.723632812500000e-01    1.738281250000000e-01
6    1.401367187500000e-01    1.416015625000000e-01
14    1.518554687500000e-01    1.533203125000000e-01
16    1.782226562500000e-01    1.796875000000000e-01
1   -2.421875000000000e-01   -2.407226562500000e-01
14   -2.231445312500000e-01   -2.216796875000000e-01
8   -2.319335937500000e-01   -2.304687500000000e-01
10   -2.290039062500000e-01   -2.275390625000000e-01
5   -2.363281250000000e-01   -2.348632812500000e-01
11   -2.275390625000000e-01   -2.260742187500000e-01
12   -2.260742187500000e-01   -2.246093750000000e-01
13   -2.246093750000000e-01   -2.231445312500000e-01
16   -2.202148437500000e-01   -2.187500000000000e-01
7   -2.333984375000000e-01   -2.319335937500000e-01
6   -2.348632812500000e-01   -2.333984375000000e-01
9   -2.304687500000000e-01   -2.290039062500000e-01
15   -2.216796875000000e-01   -2.202148437500000e-01
2   -2.407226562500000e-01   -2.392578125000000e-01
7   -2.802734375000000e-01   -2.788085937500000e-01
4   -2.377929687500000e-01   -2.363281250000000e-01
15   -2.685546875000000e-01   -2.670898437500000e-01
8   -2.788085937500000e-01   -2.773437500000000e-01
5    2.089843750000000e-01    2.104492187500000e-01
4   -2.846679687500000e-01   -2.832031250000000e-01
16   -2.670898437500000e-01   -2.656250000000000e-01
3    2.060546875000000e-01    2.075195312500000e-01
5   -2.832031250000000e-01   -2.817382812500000e-01
14   -2.700195312500000e-01   -2.685546875000000e-01
2   -2.875976562500000e-01   -2.861328125000000e-01
11   -2.744140625000000e-01   -2.729492187500000e-01
8    2.133789062500000e-01    2.148437500000000e-01
12   -2.729492187500000e-01   -2.714843750000000e-01
3   -2.861328125000000e-01   -2.846679687500000e-01
13   -2.714843750000000e-01   -2.700195312500000e-01
2    2.045898437500000e-01    2.060546875000000e-01
4    2.075195312500000e-01    2.089843750000000e-01
1    2.031250000000000e-01    2.045898437500000e-01
9   -2.773437500000000e-01   -2.758789062500000e-01
15    2.236328125000000e-01    2.250976562500000e-01
1    1.093750000000000e-01    1.108398437500000e-01
12    2.192382812500000e-01    2.207031250000000e-01
5    1.152343750000000e-01    1.166992187500000e-01
10    1.225585937500000e-01    1.240234375000000e-01
15    5.957031250000000e-02    6.103515625000000e-02
14    5.810546875000000e-02    5.957031250000000e-02
1   -3.125000000000000e-02   -2.978515625000000e-02
2   -2.978515625000000e-02   -2.832031250000000e-02
5   -2.539062500000000e-02   -2.392578125000000e-02
3   -2.832031250000000e-02   -2.685546875000000e-02
4   -2.685546875000000e-02   -2.539062500000000e-02
8    2.587890625000000e-02    2.734375000000000e-02
5    9.179687500000000e-02    9.326171875000000e-02
2    8.740234375000000e-02    8.886718750000000e-02
3   -3.095703125000000e-01   -3.081054687500000e-01
6   -3.051757812500000e-01   -3.037109375000000e-01
2   -2.172851562500000e-01   -2.158203125000000e-01
2   -3.110351562500000e-01   -3.095703125000000e-01
6   -2.114257812500000e-01   -2.099609375000000e-01
2    6.396484375000000e-02    6.542968750000000e-02
10    7.568359375000000e-02    7.714843750000000e-02
8    7.275390625000000e-02    7.421875000000000e-02
6    6.982421875000000e-02    7.128906250000000e-02
5    6.835937500000000e-02    6.982421875000000e-02
4    6.689453125000000e-02    6.835937500000000e-02
7    7.128906250000000e-02    7.275390625000000e-02
8   -2.553710937500000e-01   -2.539062500000000e-01
5   -2.597656250000000e-01   -2.583007812500000e-01
6   -2.583007812500000e-01   -2.568359375000000e-01
2   -2.641601562500000e-01   -2.626953125000000e-01
12   -2.495117187500000e-01   -2.480468750000000e-01
9   -2.539062500000000e-01   -2.524414062500000e-01
7   -2.568359375000000e-01   -2.553710937500000e-01
11   -2.509765625000000e-01   -2.495117187500000e-01
13   -2.480468750000000e-01   -2.465820312500000e-01
10   -2.524414062500000e-01   -2.509765625000000e-01
15   -2.451171875000000e-01   -2.436523437500000e-01
4   -2.612304687500000e-01   -2.597656250000000e-01
1   -2.656250000000000e-01   -2.641601562500000e-01
14   -2.465820312500000e-01   -2.451171875000000e-01
16   -2.436523437500000e-01   -2.421875000000000e-01
7    2.119140625000000e-01    2.133789062500000e-01
4   -1.440429687500000e-01   -1.425781250000000e-01
11    7.714843750000000e-02    7.861328125000000e-02
9   -1.367187500000000e-01   -1.352539062500000e-01
12   -2.026367187500000e-01   -2.011718750000000e-01
13   -2.949218750000000e-01   -2.934570312500000e-01
15    8.300781250000000e-02    8.447265625000000e-02
13    8.007812500000000e-02    8.154296875000000e-02
9   -3.007812500000000e-01   -2.993164062500000e-01
8   -3.022460937500000e-01   -3.007812500000000e-01
12    7.861328125000000e-02    8.007812500000000e-02
7   -2.099609375000000e-01   -2.084960937500000e-01
7   -1.396484375000000e-01   -1.381835937500000e-01
10    5.371093750000000e-03    6.835937500000000e-03
3   -2.158203125000000e-01   -2.143554687500000e-01
12   -1.323242187500000e-01   -1.308593750000000e-01
14    1.049804687500000e-01    1.064453125000000e-01
5   -1.953125000000000e-03   -4.882812500000000e-04
2    1.708984375000000e-02    1.855468750000000e-02
15    1.269531250000000e-02    1.416015625000000e-02
6    2.104492187500000e-01    2.119140625000000e-01
15   -1.982421875000000e-01   -1.967773437500000e-01
16    1.416015625000000e-02    1.562500000000000e-02
10   -1.352539062500000e-01   -1.337890625000000e-01
11   -2.978515625000000e-01   -2.963867187500000e-01
14    8.154296875000000e-02    8.300781250000000e-02
2   -1.469726562500000e-01   -1.455078125000000e-01
3   -1.455078125000000e-01   -1.440429687500000e-01
11    1.005859375000000e-01    1.020507812500000e-01
6    9.326171875000000e-02    9.472656250000000e-02
2   -6.347656250000000e-03   -4.882812500000000e-03
7    9.765625000000000e-04    2.441406250000000e-03
13   -2.011718750000000e-01   -1.997070312500000e-01
5   -1.425781250000000e-01   -1.411132812500000e-01
7    2.441406250000000e-02    2.587890625000000e-02
9   -1.953125000000000e-02   -1.806640625000000e-02
7    9.472656250000000e-02    9.619140625000000e-02
3    8.886718750000000e-02    9.033203125000000e-02
